decade,tried,deaths,country
1420,1,0,Italy
1410,1,0,Belgium
1450,1,NA,Belgium
1460,1,NA,Belgium
1470,2,NA,Belgium
1440,1,0,Poland
1490,1,1,Austria
1450,1,0,Netherlands
1440,1,0,Netherlands
1450,1,0,Netherlands
1420,1,0,Switzerland
1460,1,NA,Switzerland
1460,1,0,Switzerland
1480,1,NA,Switzerland
1490,1,NA,Switzerland
1490,1,NA,Switzerland
1300,1,0,France
1300,1,0,France
1310,3,3,France
1310,1,NA,France
1310,1,0,France
1310,1,NA,France
1320,1,NA,Austria
1320,1,NA,Austria
1320,1,NA,France
1320,1,NA,Austria
1330,2,NA,France
1330,1,NA,Austria
1370,1,0,Italy
1390,1,0,France
1390,1,1,Switzerland
1400,1,NA,France
1400,2,0,France
1420,1,1,Switzerland
1420,1,0,Switzerland
1440,1,0,France
1450,1,0,France
1450,2,NA,France
1450,1,1,France
1450,1,0,France
1450,2,NA,France
1450,1,NA,France
1460,1,0,France
1460,1,NA,Netherlands
1460,1,NA,Netherlands
1470,3,NA,Luxembourg
1470,1,1,France
1470,1,NA,France
1470,1,NA,Netherlands
1470,1,0,France
1470,1,NA,France
1480,1,NA,Switzerland
1640,15,15,France
1640,1,0,France
1640,1,1,France
1640,3,0,France
1640,1,0,France
1640,1,0,France
1640,1,0,France
1640,1,0,France
1640,1,0,France
1650,1,1,France
1650,1,0,France
1650,1,0,France
1650,3,3,France
1650,1,0,France
1650,19,19,France
1660,1,1,France
1660,1,0,France
1660,2,0,France
1660,2,0,France
1660,1,1,France
1660,2,2,France
1660,1,0,France
1660,1,0,France
1670,4,4,France
1670,1,1,France
1670,13,13,France
1670,1,1,France
1670,1,0,France
1670,1,0,France
1670,2,0,France
1680,2,1,France
1680,1,0,France
1680,1,0,France
1690,1,0,France
1690,1,0,France
1670,1,0,Germany
1660,1,1,France
1550,1,NA,Italy
1550,2,NA,Italy
1550,2,NA,Italy
1550,2,NA,Italy
1560,1,NA,Italy
1560,1,NA,Italy
1570,4,NA,Italy
1570,2,NA,Italy
1570,6,NA,Italy
1570,2,NA,Italy
1570,1,NA,Italy
1570,1,NA,Italy
1570,2,NA,Italy
1580,5,NA,Italy
1580,9,NA,Italy
1580,16,NA,Italy
1580,10,NA,Italy
1580,12,NA,Italy
1580,17,NA,Italy
1580,18,NA,Italy
1580,40,NA,Italy
1590,25,NA,Italy
1590,21,NA,Italy
1590,9,NA,Italy
1590,1,NA,Italy
1600,1,NA,Italy
1600,1,NA,Italy
1610,8,NA,Italy
1610,5,NA,Italy
1610,4,NA,Italy
1610,7,NA,Italy
1610,11,NA,Italy
1620,15,NA,Italy
1620,2,NA,Italy
1620,12,NA,Italy
1620,9,NA,Italy
1620,11,NA,Italy
1620,17,NA,Italy
1620,13,NA,Italy
1620,24,NA,Italy
1620,16,NA,Italy
1620,7,NA,Italy
1630,11,NA,Italy
1630,7,NA,Italy
1630,5,NA,Italy
1630,7,NA,Italy
1630,6,NA,Italy
1630,2,NA,Italy
1630,5,NA,Italy
1630,10,NA,Italy
1630,8,NA,Italy
1630,7,NA,Italy
1640,5,NA,Italy
1640,7,NA,Italy
1640,9,NA,Italy
1640,4,NA,Italy
1640,7,NA,Italy
1640,4,NA,Italy
1640,9,NA,Italy
1640,9,NA,Italy
1640,6,NA,Italy
1650,9,NA,Italy
1510,1,NA,Switzerland
1570,1,NA,Switzerland
1570,1,NA,Switzerland
1580,5,5,Switzerland
1580,1,NA,Switzerland
1580,1,NA,Switzerland
1580,15,15,Switzerland
1590,2,NA,Switzerland
1590,3,NA,Switzerland
1590,1,NA,Switzerland
1600,2,NA,Switzerland
1610,1,NA,Switzerland
1620,4,NA,Switzerland
1640,19,19,Switzerland
1640,11,NA,Switzerland
1660,1,NA,Switzerland
1660,1,1,Switzerland
1670,3,NA,Switzerland
1540,5,5,France
1580,5,4,France
1620,1,1,France
1300,1,NA,Germany
1430,1,1,Germany
1440,2,2,Germany
1450,1,NA,Germany
1450,2,2,Germany
1450,2,2,Germany
1470,2,2,Germany
1480,1,NA,Germany
1480,1,NA,Germany
1480,1,NA,Germany
1480,1,NA,Germany
1480,48,48,Germany
1480,6,0,Germany
1490,1,1,Germany
1490,1,NA,Germany
1490,1,0,Germany
1500,2,2,Germany
1500,1,1,Germany
1500,1,NA,Germany
1500,2,1,Germany
1500,2,2,Germany
1500,1,0,Germany
1510,1,NA,Germany
1510,1,NA,Germany
1510,2,2,Germany
1510,1,1,Germany
1510,1,NA,Germany
1510,1,NA,Germany
1520,1,NA,Germany
1520,1,0,Germany
1520,1,NA,Germany
1520,1,1,Germany
1530,5,3,Germany
1530,1,NA,Germany
1530,1,1,Germany
1530,1,1,Germany
1530,1,1,Germany
1530,1,1,Germany
1530,1,0,Germany
1530,1,NA,Germany
1530,3,NA,Germany
1530,2,NA,Germany
1540,5,5,Germany
1540,2,2,Germany
1540,1,1,Germany
1540,7,7,Germany
1540,1,1,Germany
1550,2,1,Germany
1550,1,1,Germany
1550,1,0,Germany
1550,1,NA,Germany
1550,1,NA,Germany
1550,2,2,Germany
1550,1,1,Germany
1550,1,NA,Germany
1550,1,1,Germany
1550,2,2,Germany
1560,1,0,Germany
1560,8,8,Germany
1560,1,NA,Germany
1560,1,0,Germany
1560,1,1,Germany
1560,1,0,Germany
1560,11,11,Germany
1560,1,NA,Germany
1560,3,0,Germany
1560,1,1,Germany
1560,3,2,Germany
1560,63,63,Germany
1560,1,NA,Germany
1560,2,NA,Germany
1560,3,1,Germany
1560,1,1,Germany
1560,3,3,Germany
1560,1,NA,Germany
1560,1,NA,Germany
1560,4,1,Germany
1560,1,1,Germany
1560,2,1,Germany
1560,1,1,Germany
1560,5,3,Germany
1560,2,NA,Germany
1570,1,NA,Germany
1570,1,1,Germany
1570,2,2,Germany
1570,1,1,Germany
1570,1,0,Germany
1570,2,2,Germany
1570,2,2,Germany
1570,4,4,Germany
1570,1,NA,Germany
1570,10,7,Germany
1570,2,2,Germany
1570,6,5,Germany
1570,1,1,Germany
1570,2,2,Germany
1570,1,NA,Germany
1570,3,3,Germany
1570,1,1,Germany
1570,2,2,Germany
1570,1,1,Germany
1570,1,1,Germany
1570,8,8,Germany
1570,3,3,Germany
1570,1,1,Germany
1570,1,1,Germany
1570,16,16,Germany
1570,1,NA,Germany
1570,16,16,Germany
1570,2,2,Germany
1570,10,6,Germany
1570,14,14,Germany
1570,6,6,Germany
1570,3,3,Germany
1570,5,5,Germany
1570,2,2,Germany
1570,5,5,Germany
1570,1,1,Germany
1570,1,1,Germany
1570,4,4,Germany
1570,1,1,Germany
1570,2,2,Germany
1570,9,9,Germany
1570,2,2,Germany
1570,9,9,Germany
1570,7,7,Germany
1570,3,3,Germany
1570,1,1,Germany
1570,1,NA,Germany
1570,3,3,Germany
1570,1,NA,Germany
1570,1,NA,Germany
1570,1,NA,Germany
1570,2,NA,Germany
1580,9,9,Germany
1580,30,30,Germany
1580,9,9,Germany
1580,7,7,Germany
1580,5,5,Germany
1580,2,2,Germany
1580,3,3,Germany
1580,6,6,Germany
1580,1,NA,Germany
1580,3,3,Germany
1580,5,5,Germany
1580,1,1,Germany
1580,9,9,Germany
1580,9,9,Germany
1580,1,1,Germany
1580,8,8,Germany
1580,1,NA,Germany
1580,38,38,Germany
1580,3,3,Germany
1580,1,NA,Germany
1580,5,NA,Germany
1580,12,12,Germany
1580,13,13,Germany
1580,6,6,Germany
1580,25,25,Germany
1580,15,15,Germany
1580,2,NA,Germany
1580,1,1,Germany
1580,2,NA,Germany
1580,1,NA,Germany
1580,7,7,Germany
1580,9,9,Germany
1580,2,2,Germany
1580,1,0,Germany
1580,16,16,Germany
1580,1,1,Germany
1580,2,2,Germany
1580,1,1,Germany
1580,22,22,Germany
1580,25,25,Germany
1580,2,2,Germany
1580,1,1,Germany
1580,2,2,Germany
1580,1,1,Germany
1580,5,5,Germany
1580,7,7,Germany
1580,4,0,Germany
1580,1,1,Germany
1580,3,1,Germany
1580,1,NA,Germany
1580,6,6,Germany
1580,2,2,Germany
1580,5,5,Germany
1580,17,17,Germany
1580,2,2,Germany
1580,1,1,Germany
1580,2,2,Germany
1580,1,NA,Germany
1580,1,1,Germany
1580,1,NA,Germany
1580,2,NA,Germany
1580,1,NA,Germany
1580,2,NA,Germany
1580,3,3,Germany
1580,1,NA,Germany
1580,1,1,Germany
1580,3,3,Germany
1580,4,4,Germany
1580,9,9,Germany
1590,5,5,Germany
1590,2,NA,Germany
1590,1,1,Germany
1590,3,3,Germany
1590,1,0,Germany
1590,1,NA,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,0,Germany
1590,2,NA,Germany
1590,3,3,Germany
1590,3,3,Germany
1590,10,9,Germany
1590,1,1,Germany
1590,1,0,Germany
1590,1,1,Germany
1590,1,NA,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,3,NA,Germany
1590,14,14,Germany
1590,1,NA,Germany
1590,3,3,Germany
1590,3,3,Germany
1590,4,1,Germany
1590,2,2,Germany
1590,10,NA,Germany
1590,4,4,Germany
1590,1,NA,Germany
1590,2,2,Germany
1590,2,2,Germany
1590,9,4,Germany
1590,1,NA,Germany
1590,6,6,Germany
1590,7,7,Germany
1590,5,5,Germany
1590,6,6,Germany
1590,1,1,Germany
1590,1,NA,Germany
1590,1,1,Germany
1590,36,36,Germany
1590,12,12,Germany
1590,4,4,Germany
1590,13,13,Germany
1590,2,2,Germany
1590,5,5,Germany
1590,1,0,Germany
1590,3,NA,Germany
1590,1,1,Germany
1590,1,NA,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,1,0,Germany
1590,1,NA,Germany
1590,6,4,Germany
1590,17,11,Germany
1590,2,2,Germany
1590,1,1,Germany
1590,1,1,Germany
1590,15,15,Germany
1590,1,1,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,1,0,Germany
1590,10,10,Germany
1590,2,NA,Germany
1590,6,6,Germany
1590,18,18,Germany
1590,2,1,Germany
1590,1,NA,Germany
1590,1,NA,Germany
1590,6,NA,Germany
1600,1,NA,Germany
1600,2,0,Germany
1600,5,4,Germany
1600,2,0,Germany
1600,7,7,Germany
1600,17,17,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1600,5,NA,Germany
1600,2,2,Germany
1600,2,2,Germany
1600,2,2,Germany
1600,7,7,Germany
1600,2,NA,Germany
1600,1,0,Germany
1600,15,15,Germany
1600,5,3,Germany
1600,11,11,Germany
1600,2,NA,Germany
1600,3,NA,Germany
1600,1,0,Germany
1600,1,1,Germany
1600,1,0,Germany
1600,5,NA,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1600,13,13,Germany
1600,3,NA,Germany
1600,1,NA,Germany
1600,1,1,Germany
1600,6,6,Germany
1600,2,2,Germany
1600,1,1,Germany
1600,2,2,Germany
1600,2,2,Germany
1600,3,3,Germany
1600,2,1,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1600,2,2,Germany
1600,1,0,Germany
1600,1,NA,Germany
1600,1,1,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1600,2,2,Germany
1600,14,14,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1600,5,5,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1600,16,16,Germany
1600,6,6,Germany
1600,1,0,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1600,2,NA,Germany
1600,1,NA,Germany
1600,1,1,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1600,16,12,Germany
1600,1,NA,Germany
1600,6,6,Germany
1600,2,2,Germany
1600,1,NA,Germany
1600,4,4,Germany
1600,21,21,Germany
1600,4,4,Germany
1600,7,4,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1600,1,NA,Germany
1600,2,NA,Germany
1610,2,1,Germany
1610,5,3,Germany
1610,3,1,Germany
1610,8,NA,Germany
1610,8,8,Germany
1610,3,3,Germany
1610,2,NA,Germany
1610,1,1,Germany
1610,4,4,Germany
1610,1,0,Germany
1610,1,1,Germany
1610,4,4,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,1,1,Germany
1610,2,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,100,100,Germany
1610,160,160,Germany
1610,6,6,Germany
1610,1,NA,Germany
1610,1,1,Germany
1610,1,0,Germany
1610,4,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,3,NA,Germany
1610,2,NA,Germany
1610,2,NA,Germany
1610,50,50,Germany
1610,8,8,Germany
1610,1,NA,Germany
1610,1,1,Germany
1610,5,0,Germany
1610,2,2,Germany
1610,7,7,Germany
1610,2,2,Germany
1610,2,2,Germany
1610,3,NA,Germany
1610,1,0,Germany
1610,1,1,Germany
1610,11,11,Germany
1610,1,1,Germany
1610,3,3,Germany
1610,2,NA,Germany
1610,3,NA,Germany
1610,2,NA,Germany
1610,1,NA,Germany
1610,2,NA,Germany
1610,1,NA,Germany
1610,1,1,Germany
1610,2,2,Germany
1610,1,1,Germany
1610,27,27,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,2,NA,Germany
1610,1,NA,Germany
1610,27,27,Germany
1610,5,5,Germany
1610,33,33,Germany
1610,1,1,Germany
1610,5,5,Germany
1610,1,1,Germany
1610,12,10,Germany
1610,6,6,Germany
1610,6,6,Germany
1610,2,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,2,NA,Germany
1610,6,6,Germany
1610,19,12,Germany
1610,5,1,Germany
1610,2,1,Germany
1610,5,NA,Germany
1610,1,1,Germany
1610,1,0,Germany
1610,1,0,Germany
1610,13,13,Germany
1610,1,1,Germany
1610,1,1,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,5,NA,Germany
1610,2,2,Germany
1610,50,50,Germany
1610,1,NA,Germany
1610,5,NA,Germany
1610,1,0,Germany
1610,1,1,Germany
1610,5,5,Germany
1610,1,0,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,10,10,Germany
1610,12,NA,Germany
1610,1,0,Germany
1610,1,0,Germany
1610,2,2,Germany
1610,3,3,Germany
1610,2,2,Germany
1610,1,NA,Germany
1610,1,1,Germany
1610,1,NA,Germany
1610,2,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,1,1,Germany
1610,4,4,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,2,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,1,NA,Germany
1610,9,9,Germany
1610,1,1,Germany
1620,1,0,Germany
1620,1,0,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,1,1,Germany
1620,1,1,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,1,0,Germany
1620,1,NA,Germany
1620,1,1,Germany
1620,6,0,Germany
1620,1,1,Germany
1620,2,2,Germany
1620,1,NA,Germany
1620,1,0,Germany
1620,2,1,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,2,2,Germany
1620,2,2,Germany
1620,1,0,Germany
1620,1,1,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,13,13,Germany
1620,2,2,Germany
1620,1,1,Germany
1620,9,9,Germany
1620,1,1,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,5,NA,Germany
1620,1,NA,Germany
1620,1,1,Germany
1620,1,0,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,2,NA,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,4,2,Germany
1620,3,NA,Germany
1620,1,1,Germany
1620,3,3,Germany
1620,7,7,Germany
1620,3,3,Germany
1620,4,4,Germany
1620,7,7,Germany
1620,1,0,Germany
1620,2,NA,Germany
1620,1,NA,Germany
1620,2,NA,Germany
1620,4,4,Germany
1620,5,5,Germany
1620,70,70,Germany
1620,70,70,Germany
1620,33,33,Germany
1620,17,17,Germany
1620,2,2,Germany
1620,1,1,Germany
1620,1,0,Germany
1620,39,39,Germany
1620,1,NA,Germany
1620,4,NA,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,1,1,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,17,17,Germany
1620,10,NA,Germany
1620,70,70,Germany
1620,3,3,Germany
1620,1,0,Germany
1620,22,22,Germany
1620,32,32,Germany
1620,10,10,Germany
1620,94,94,Germany
1620,6,6,Germany
1620,2,2,Germany
1620,1,0,Germany
1620,10,10,Germany
1620,1,0,Germany
1620,1,0,Germany
1620,1,1,Germany
1620,4,1,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,2,NA,Germany
1620,1,NA,Germany
1620,2,2,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,4,0,Germany
1620,2,1,Germany
1620,1,1,Germany
1620,2,1,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,1,Germany
1630,13,13,Germany
1630,2,2,Germany
1630,14,14,Germany
1630,2,2,Germany
1630,6,6,Germany
1630,1,1,Germany
1630,2,NA,Germany
1630,3,1,Germany
1630,4,NA,Germany
1630,2,2,Germany
1630,63,63,Germany
1630,9,9,Germany
1630,1,1,Germany
1630,1,1,Germany
1630,11,10,Germany
1630,1,1,Germany
1630,13,8,Germany
1630,3,3,Germany
1630,1,1,Germany
1630,1,NA,Germany
1630,3,NA,Germany
1630,6,5,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,50,50,Germany
1630,5,0,Germany
1630,2,2,Germany
1630,7,7,Germany
1630,1,1,Germany
1630,12,12,Germany
1630,1,NA,Germany
1630,2,1,Germany
1630,2,2,Germany
1630,1,NA,Germany
1630,2,NA,Germany
1630,60,11,Germany
1630,16,16,Germany
1630,1,NA,Germany
1630,9,5,Germany
1630,1,NA,Germany
1630,5,1,Germany
1630,5,5,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,2,0,Germany
1630,6,6,Germany
1630,1,NA,Germany
1630,1,0,Germany
1630,1,0,Germany
1630,1,0,Germany
1630,2,NA,Germany
1630,1,NA,Germany
1640,1,NA,Germany
1640,3,3,Germany
1640,1,1,Germany
1640,1,0,Germany
1640,2,2,Germany
1640,1,NA,Germany
1640,2,NA,Germany
1640,1,NA,Germany
1640,1,1,Germany
1640,18,4,Germany
1640,1,NA,Germany
1640,2,NA,Germany
1640,2,0,Germany
1640,1,1,Germany
1640,13,3,Germany
1640,7,NA,Germany
1640,1,1,Germany
1640,5,5,Germany
1640,1,NA,Germany
1640,2,1,Germany
1640,1,1,Germany
1640,1,NA,Germany
1640,1,0,Germany
1640,1,NA,Germany
1640,2,2,Germany
1640,1,1,Germany
1640,2,NA,Germany
1640,5,NA,Germany
1640,2,2,Germany
1640,1,NA,Germany
1640,1,NA,Germany
1640,2,1,Germany
1640,1,0,Germany
1640,5,NA,Germany
1640,1,NA,Germany
1640,1,NA,Germany
1650,2,2,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,1,Germany
1650,2,NA,Germany
1650,2,NA,Germany
1650,1,NA,Germany
1650,2,2,Germany
1650,1,NA,Germany
1650,1,1,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,2,NA,Germany
1650,6,NA,Germany
1650,2,2,Germany
1650,2,2,Germany
1650,3,2,Germany
1650,2,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,0,Germany
1650,1,NA,Germany
1650,6,1,Germany
1650,1,NA,Germany
1650,3,2,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,32,4,Germany
1650,1,1,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,2,1,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,2,NA,Germany
1650,2,NA,Germany
1650,2,1,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,5,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,2,NA,Germany
1650,1,1,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,2,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,2,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,1,Germany
1660,1,NA,Germany
1660,1,0,Germany
1660,1,0,Germany
1660,1,1,Germany
1660,2,1,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,0,Germany
1660,2,NA,Germany
1660,2,2,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,3,NA,Germany
1660,1,NA,Germany
1660,1,0,Germany
1660,3,2,Germany
1660,28,28,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,2,NA,Germany
1660,1,NA,Germany
1660,2,1,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,1,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,2,NA,Germany
1660,1,NA,Germany
1660,5,NA,Germany
1660,1,NA,Germany
1660,5,1,Germany
1660,1,NA,Germany
1660,2,NA,Germany
1660,1,NA,Germany
1660,2,NA,Germany
1660,2,NA,Germany
1660,1,NA,Germany
1660,2,NA,Germany
1660,1,NA,Germany
1660,2,NA,Germany
1660,2,2,Germany
1660,8,8,Germany
1660,1,0,Germany
1660,1,NA,Germany
1660,1,0,Germany
1660,1,NA,Germany
1660,14,14,Germany
1660,3,2,Germany
1660,1,NA,Germany
1660,20,NA,Germany
1660,1,NA,Germany
1660,1,1,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,2,2,Germany
1660,1,1,Germany
1660,1,1,Germany
1660,5,5,Germany
1660,1,1,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,3,NA,Germany
1660,2,NA,Germany
1660,1,NA,Germany
1660,1,1,Germany
1660,1,0,Germany
1660,2,NA,Germany
1670,1,0,Germany
1670,1,0,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,2,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,5,NA,Germany
1670,1,NA,Germany
1670,3,0,Germany
1670,1,1,Germany
1670,1,1,Germany
1670,1,0,Germany
1670,1,0,Germany
1670,1,NA,Germany
1670,2,NA,Germany
1670,1,NA,Germany
1670,2,0,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,2,1,Germany
1670,1,0,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,3,NA,Germany
1670,1,NA,Germany
1670,1,1,Germany
1670,1,1,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,5,NA,Germany
1670,1,NA,Germany
1670,1,0,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,2,NA,Germany
1670,2,2,Germany
1670,2,2,Germany
1670,1,0,Germany
1680,1,NA,Germany
1680,1,1,Germany
1680,1,NA,Germany
1680,1,1,Germany
1680,1,1,Germany
1680,1,1,Germany
1680,1,NA,Germany
1680,2,NA,Germany
1680,1,NA,Germany
1680,1,NA,Germany
1680,1,NA,Germany
1680,2,NA,Germany
1680,1,NA,Germany
1680,3,NA,Germany
1680,1,NA,Germany
1680,1,0,Germany
1680,2,2,Germany
1680,9,2,Germany
1680,1,0,Germany
1680,1,NA,Germany
1680,1,NA,Germany
1680,1,NA,Germany
1680,1,NA,Germany
1680,1,0,Germany
1680,1,1,Germany
1680,1,NA,Germany
1680,4,4,Germany
1680,1,0,Germany
1680,5,NA,Germany
1680,1,NA,Germany
1680,1,NA,Germany
1680,1,1,Germany
1680,5,NA,Germany
1680,1,NA,Germany
1680,1,NA,Germany
1680,1,NA,Germany
1680,1,1,Germany
1680,1,NA,Germany
1680,1,NA,Germany
1680,1,NA,Germany
1680,1,NA,Germany
1680,1,NA,Germany
1680,1,NA,Germany
1680,1,NA,Germany
1680,1,NA,Germany
1680,1,1,Germany
1680,1,NA,Germany
1690,1,NA,Germany
1690,1,0,Germany
1690,1,1,Germany
1690,1,NA,Germany
1690,1,NA,Germany
1690,1,NA,Germany
